Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2015,North Coast,Hospitalisation,No,No,No,Yes,25,0,34,4,0,38
2015,North Coast,Hospitalisation,No,No,Yes,No,24,0,30,5,0,35
2015,North Coast,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2015,North Coast,Hospitalisation,No,Yes,No,No,35,0,40,4,0,44
2015,North Coast,Hospitalisation,No,Yes,No,Yes,3,0,3,0,0,3
2015,North Coast,Hospitalisation,Yes,No,No,No,56,0,67,5,5,77
2015,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2015,North Coast,Hospitalisation,Yes,Yes,No,No,16,0,22,2,1,25
2015,North Coast,Medical treatment,No,No,No,No,949,0,0,1145,67,1212
2015,North Coast,Medical treatment,No,No,No,Yes,16,0,0,17,5,22
2015,North Coast,Medical treatment,No,No,Yes,No,12,0,0,13,0,13
2015,North Coast,Medical treatment,No,Yes,No,No,32,0,0,35,2,37
2015,North Coast,Medical treatment,Yes,No,No,No,36,0,0,45,1,46
2015,North Coast,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2015,North Coast,Minor injury,No,No,No,No,184,0,0,0,217,217
2015,North Coast,Minor injury,No,No,No,Yes,6,0,0,0,7,7
2015,North Coast,Minor injury,No,No,Yes,No,2,0,0,0,3,3
2015,North Coast,Minor injury,No,Yes,No,No,3,0,0,0,4,4
2015,North Coast,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2015,North Coast,Minor injury,Yes,No,No,No,4,0,0,0,5,5
2015,Northern,Fatal,No,No,No,No,3,5,4,0,0,9
2015,Northern,Fatal,No,No,No,Yes,1,2,0,0,0,2
2015,Northern,Fatal,No,Yes,No,No,4,4,1,0,0,5
2015,Northern,Fatal,Yes,No,No,No,2,2,2,1,0,5
2015,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2015,Northern,Fatal,Yes,Yes,No,No,2,3,0,0,0,3
2015,Northern,Hospitalisation,No,No,No,No,247,0,298,25,23,346
2015,Northern,Hospitalisation,No,No,No,Yes,14,0,18,2,1,21
2015,Northern,Hospitalisation,No,No,Yes,No,12,0,17,1,0,18
2015,Northern,Hospitalisation,No,Yes,No,No,14,0,16,1,1,18
2015,Northern,Hospitalisation,No,Yes,No,Yes,2,0,5,0,0,5
2015,Northern,Hospitalisation,Yes,No,No,No,26,0,29,1,2,32
2015,Northern,Hospitalisation,Yes,Yes,No,No,4,0,5,1,0,6
2015,Northern,Medical treatment,No,No,No,No,226,0,0,273,19,292
2015,Northern,Medical treatment,No,No,No,Yes,4,0,0,7,0,7
2015,Northern,Medical treatment,No,No,Yes,No,1,0,0,1,0,1
2015,Northern,Medical treatment,No,Yes,No,No,3,0,0,4,0,4
2015,Northern,Medical treatment,Yes,No,No,No,13,0,0,14,1,15
2015,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2015,Northern,Minor injury,No,No,No,No,46,0,0,0,53,53
2015,Northern,Minor injury,No,Yes,No,No,2,0,0,0,4,4
2015,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,No,No,No,3,0,0,0,3,3
2015,Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2015,South Eastern,Fatal,No,No,No,No,18,19,6,7,0,32
2015,South Eastern,Fatal,No,No,No,Yes,1,1,3,0,0,4
2015,South Eastern,Fatal,No,Yes,No,No,3,3,0,0,0,3
2015,South Eastern,Fatal,Yes,No,No,No,3,3,0,0,0,3
2015,South Eastern,Fatal,Yes,Yes,No,No,3,4,2,1,0,7
2015,South Eastern,Hospitalisation,No,No,No,No,736,0,893,140,45,1078
2015,South Eastern,Hospitalisation,No,No,No,Yes,20,0,26,0,1,27
2015,South Eastern,Hospitalisation,No,No,Yes,No,24,0,33,9,0,42
2015,South Eastern,Hospitalisation,No,Yes,No,No,18,0,24,3,2,29
2015,South Eastern,Hospitalisation,Yes,No,No,No,67,0,76,12,9,97
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,2,0,2,1,0,3
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,3,0,5,0,0,5
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,6,0,6,2,2,10
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,1,2
2015,South Eastern,Medical treatment,No,No,No,No,1143,0,0,1392,81,1473
2015,South Eastern,Medical treatment,No,No,No,Yes,12,0,0,13,0,13
2015,South Eastern,Medical treatment,No,No,Yes,No,13,0,0,15,1,16
2015,South Eastern,Medical treatment,No,Yes,No,No,14,0,0,20,1,21
2015,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,5,1,6
2015,South Eastern,Medical treatment,Yes,No,No,No,23,0,0,27,0,27
2015,South Eastern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2015,South Eastern,Minor injury,No,No,No,No,253,0,0,0,288,288
2015,South Eastern,Minor injury,No,No,No,Yes,3,0,0,0,3,3
2015,South Eastern,Minor injury,No,No,Yes,No,2,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,No,3,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,No,No,No,5,0,0,0,8,8
2015,Southern,Fatal,No,No,No,No,26,32,17,7,1,57
2015,Southern,Fatal,No,No,No,Yes,1,1,0,0,0,1
2015,Southern,Fatal,No,No,Yes,No,1,1,1,0,0,2
2015,Southern,Fatal,No,Yes,No,No,2,2,1,1,0,4
2015,Southern,Fatal,Yes,No,No,No,4,4,3,1,0,8
2015,Southern,Fatal,Yes,Yes,No,No,5,7,4,0,0,11
2015,Southern,Hospitalisation,No,No,No,No,584,0,733,88,28,849
2015,Southern,Hospitalisation,No,No,No,Yes,20,0,22,3,1,26
2015,Southern,Hospitalisation,No,No,Yes,No,23,0,29,3,2,34
2015,Southern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,No,Yes,No,No,24,0,34,9,4,47
2015,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,No,No,39,0,47,4,2,53
2015,Southern,Hospitalisation,Yes,No,No,Yes,1,0,2,0,1,3
2015,Southern,Hospitalisation,Yes,No,Yes,No,3,0,4,0,0,4
2015,Southern,Hospitalisation,Yes,Yes,No,No,6,0,7,0,1,8
2015,Southern,Medical treatment,No,No,No,No,569,0,0,688,40,728
2015,Southern,Medical treatment,No,No,No,Yes,10,0,0,11,0,11
2015,Southern,Medical treatment,No,No,Yes,No,15,0,0,15,0,15
2015,Southern,Medical treatment,No,Yes,No,No,10,0,0,13,1,14
2015,Southern,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2015,Southern,Medical treatment,Yes,No,No,No,23,0,0,28,1,29
2015,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,No,No,2,0,0,3,0,3
2015,Southern,Minor injury,No,No,No,No,112,0,0,0,138,138
2015,Southern,Minor injury,No,No,No,Yes,3,0,0,0,3,3
2015,Southern,Minor injury,No,No,Yes,No,1,0,0,0,1,1
2015,Southern,Minor injury,No,Yes,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,Yes,No,No,No,3,0,0,0,5,5
2015,Southern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2016,Brisbane,Fatal,No,No,No,No,21,21,2,0,2,25
2016,Brisbane,Fatal,No,No,No,Yes,1,1,0,0,0,1
2016,Brisbane,Fatal,No,Yes,No,No,7,7,1,0,0,8
2016,Brisbane,Fatal,Yes,No,No,No,2,2,0,0,1,3
2016,Brisbane,Fatal,Yes,Yes,No,No,2,2,0,1,0,3
2016,Brisbane,Hospitalisation,No,No,No,No,1188,0,1351,140,82,1573
2016,Brisbane,Hospitalisation,No,No,No,Yes,18,0,25,5,0,30
2016,Brisbane,Hospitalisation,No,No,Yes,No,25,0,33,1,0,34
2016,Brisbane,Hospitalisation,No,Yes,No,No,29,0,33,3,1,37
2016,Brisbane,Hospitalisation,Yes,No,No,No,80,0,94,10,5,109
2016,Brisbane,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2016,Brisbane,Hospitalisation,Yes,Yes,No,No,10,0,12,1,0,13
2016,Brisbane,Medical treatment,No,No,No,No,1946,0,0,2277,130,2407
2016,Brisbane,Medical treatment,No,No,No,Yes,17,0,0,20,5,25
2016,Brisbane,Medical treatment,No,No,Yes,No,21,0,0,24,0,24
2016,Brisbane,Medical treatment,No,Yes,No,No,12,0,0,16,2,18
2016,Brisbane,Medical treatment,Yes,No,No,No,35,0,0,41,3,44
2016,Brisbane,Medical treatment,Yes,Yes,No,No,3,0,0,3,1,4
2016,Brisbane,Minor injury,No,No,No,No,422,0,0,0,491,491
2016,Brisbane,Minor injury,No,No,No,Yes,5,0,0,0,5,5
2016,Brisbane,Minor injury,No,No,Yes,No,3,0,0,0,4,4
2016,Brisbane,Minor injury,No,Yes,No,No,4,0,0,0,4,4
2016,Brisbane,Minor injury,Yes,No,No,No,9,0,0,0,10,10
2016,Central,Fatal,No,No,No,No,19,20,23,4,1,48
2016,Central,Fatal,No,No,No,Yes,1,1,0,0,0,1
2016,Central,Fatal,No,No,Yes,No,2,2,1,0,0,3
2016,Central,Fatal,No,Yes,No,No,3,3,5,1,0,9
2016,Central,Fatal,Yes,Yes,No,No,4,4,0,1,0,5
2016,Central,Hospitalisation,No,No,No,No,425,0,540,52,26,618
2016,Central,Hospitalisation,No,No,No,Yes,22,0,28,1,0,29
2016,Central,Hospitalisation,No,No,Yes,No,32,0,36,3,3,42
2016,Central,Hospitalisation,No,Yes,No,No,17,0,22,7,2,31
2016,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2016,Central,Hospitalisation,Yes,No,No,No,51,0,65,3,0,68
2016,Central,Hospitalisation,Yes,No,No,Yes,1,0,1,1,0,2
2016,Central,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0,3
2016,Central,Hospitalisation,Yes,Yes,No,No,6,0,7,1,0,8
2016,Central,Medical treatment,No,No,No,No,259,0,0,323,18,341
2016,Central,Medical treatment,No,No,No,Yes,10,0,0,12,0,12
2016,Central,Medical treatment,No,No,Yes,No,9,0,0,10,0,10
2016,Central,Medical treatment,No,Yes,No,No,6,0,0,10,1,11
2016,Central,Medical treatment,Yes,No,No,No,15,0,0,17,0,17
2016,Central,Minor injury,No,No,No,No,53,0,0,0,63,63
2016,Central,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2016,Central,Minor injury,No,Yes,No,No,4,0,0,0,5,5
2016,Central,Minor injury,Yes,No,No,No,8,0,0,0,8,8
2016,Central,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2016,Far Northern,Fatal,No,No,No,No,15,17,9,6,0,32
2016,Far Northern,Fatal,No,No,No,Yes,1,1,1,0,0,2
2016,Far Northern,Fatal,No,No,Yes,No,1,1,0,0,0,1
2016,Far Northern,Fatal,No,Yes,No,No,2,2,0,0,0,2
2016,Far Northern,Fatal,No,Yes,No,Yes,2,2,0,1,0,3
2016,Far Northern,Fatal,Yes,No,No,No,1,1,0,0,0,1
2016,Far Northern,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2016,Far Northern,Hospitalisation,No,No,No,No,285,0,346,50,23,419
2016,Far Northern,Hospitalisation,No,No,No,Yes,8,0,9,0,0,9
2016,Far Northern,Hospitalisation,No,No,Yes,No,7,0,8,1,0,9
2016,Far Northern,Hospitalisation,No,Yes,No,No,12,0,16,2,0,18
2016,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,3,1,0,4
2016,Far Northern,Hospitalisation,Yes,No,No,No,23,0,23,2,0,25
2016,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2016,Far Northern,Hospitalisation,Yes,Yes,No,No,3,0,4,0,1,5
2016,Far Northern,Medical treatment,No,No,No,No,225,0,0,270,18,288
2016,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,10,0,10
2016,Far Northern,Medical treatment,No,Yes,No,No,9,0,0,13,1,14
2016,Far Northern,Medical treatment,Yes,No,No,No,6,0,0,8,0,8
2016,Far Northern,Minor injury,No,No,No,No,56,0,0,0,69,69
2016,Far Northern,Minor injury,No,No,No,Yes,2,0,0,0,2,2
2016,Far Northern,Minor injury,No,No,Yes,No,1,0,0,0,1,1
2016,Far Northern,Minor injury,No,Yes,No,No,1,0,0,0,1,1
2016,Far Northern,Minor injury,Yes,No,No,No,2,0,0,0,2,2
2016,Far Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,2,2
2016,North Coast,Fatal,No,No,No,No,40,41,19,12,1,73
2016,North Coast,Fatal,No,No,No,Yes,2,2,1,0,0,3
2016,North Coast,Fatal,No,No,Yes,No,2,2,1,0,0,3
2016,North Coast,Fatal,No,Yes,No,No,8,8,0,5,1,14
2016,North Coast,Fatal,No,Yes,No,Yes,1,1,0,1,0,2
2016,North Coast,Fatal,Yes,No,No,No,3,3,0,0,0,3
2016,North Coast,Fatal,Yes,Yes,No,No,6,9,2,2,0,13
2016,North Coast,Fatal,Yes,Yes,No,Yes,1,1,0,0,0,1
2016,North Coast,Hospitalisation,No,No,No,No,883,0,1081,120,90,1291
2016,North Coast,Hospitalisation,No,No,No,Yes,17,0,23,7,2,32
2016,North Coast,Hospitalisation,No,No,Yes,No,31,0,35,6,2,43
2016,North Coast,Hospitalisation,No,Yes,No,No,30,0,34,18,2,54
2016,North Coast,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2016,North Coast,Hospitalisation,Yes,No,No,No,63,0,73,5,5,83
2016,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2016,North Coast,Hospitalisation,Yes,Yes,No,No,10,0,13,3,1,17
2016,North Coast,Hospitalisation,Yes,Yes,No,Yes,1,0,2,0,0,2
2016,North Coast,Medical treatment,No,No,No,No,950,0,0,1157,71,1228
2016,North Coast,Medical treatment,No,No,No,Yes,8,0,0,9,1,10
2016,North Coast,Medical treatment,No,No,Yes,No,22,0,0,25,1,26
2016,North Coast,Medical treatment,No,Yes,No,No,17,0,0,19,1,20
2016,North Coast,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2016,North Coast,Medical treatment,Yes,No,No,No,32,0,0,40,1,41
2016,North Coast,Medical treatment,Yes,Yes,No,No,4,0,0,6,0,6
2016,North Coast,Minor injury,No,No,No,No,215,0,0,0,258,258
2016,North Coast,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2016,North Coast,Minor injury,No,No,Yes,No,5,0,0,0,5,5
2016,North Coast,Minor injury,No,Yes,No,No,7,0,0,0,8,8
2016,North Coast,Minor injury,Yes,No,No,No,10,0,0,0,10,10
2016,North Coast,Minor injury,Yes,No,No,Yes,1,0,0,0,1,1
2016,North Coast,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2016,Northern,Fatal,No,No,No,No,6,6,1,2,1,10
2016,Northern,Fatal,No,No,Yes,No,1,1,0,1,0,2
2016,Northern,Fatal,No,Yes,No,No,2,2,1,0,0,3
2016,Northern,Fatal,Yes,No,No,No,1,2,1,0,0,3
2016,Northern,Fatal,Yes,Yes,No,No,2,2,1,0,0,3
2016,Northern,Hospitalisation,No,No,No,No,245,0,303,11,13,327
2016,Northern,Hospitalisation,No,No,No,Yes,9,0,11,1,0,12
2016,Northern,Hospitalisation,No,No,Yes,No,7,0,11,2,1,14
2016,Northern,Hospitalisation,No,Yes,No,No,9,0,15,5,1,21
2016,Northern,Hospitalisation,No,Yes,Yes,No,1,0,3,0,0,3
2016,Northern,Hospitalisation,Yes,No,No,No,23,0,31,4,1,36
2016,Northern,Hospitalisation,Yes,No,No,Yes,1,0,2,0,0,2
2016,Northern,Hospitalisation,Yes,Yes,No,No,5,0,6,0,0,6
2016,Northern,Medical treatment,No,No,No,No,245,0,0,298,12,310
2016,Northern,Medical treatment,No,No,No,Yes,4,0,0,7,0,7
2016,Northern,Medical treatment,No,No,Yes,No,1,0,0,1,0,1
2016,Northern,Medical treatment,No,Yes,No,No,5,0,0,6,0,6
2016,Northern,Medical treatment,Yes,No,No,No,12,0,0,14,0,14
2016,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2016,Northern,Minor injury,No,No,No,No,44,0,0,0,52,52
2016,Northern,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2016,Northern,Minor injury,No,No,Yes,No,1,0,0,0,1,1
2016,Northern,Minor injury,No,Yes,No,No,1,0,0,0,2,2
2016,Northern,Minor injury,Yes,No,No,No,1,0,0,0,3,3
2016,South Eastern,Fatal,No,No,No,No,14,14,0,0,1,15
2016,South Eastern,Fatal,No,Yes,No,No,5,5,4,1,0,10
2016,South Eastern,Fatal,Yes,No,No,No,1,1,0,0,0,1
2016,South Eastern,Fatal,Yes,Yes,No,No,4,4,2,1,1,8
2016,South Eastern,Hospitalisation,No,No,No,No,792,0,933,114,78,1125
2016,South Eastern,Hospitalisation,No,No,No,Yes,17,0,20,3,1,24
2016,South Eastern,Hospitalisation,No,No,Yes,No,20,0,23,2,0,25
2016,South Eastern,Hospitalisation,No,Yes,No,No,27,0,40,6,3,49
2016,South Eastern,Hospitalisation,No,Yes,Yes,No,1,0,2,0,0,2
2016,South Eastern,Hospitalisation,Yes,No,No,No,86,0,100,10,3,113
2016,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2016,South Eastern,Hospitalisation,Yes,Yes,No,No,5,0,5,4,2,11
2016,South Eastern,Medical treatment,No,No,No,No,1213,0,0,1488,95,1583
2016,South Eastern,Medical treatment,No,No,No,Yes,16,0,0,18,0,18
2016,South Eastern,Medical treatment,No,No,Yes,No,11,0,0,17,0,17
2016,South Eastern,Medical treatment,No,Yes,No,No,12,0,0,20,1,21
2016,South Eastern,Medical treatment,Yes,No,No,No,25,0,0,29,1,30
2016,South Eastern,Medical treatment,Yes,Yes,No,No,5,0,0,5,0,5
2016,South Eastern,Minor injury,No,No,No,No,317,0,0,0,374,374
2016,South Eastern,Minor injury,No,No,No,Yes,2,0,0,0,3,3
2016,South Eastern,Minor injury,No,No,Yes,No,3,0,0,0,4,4
2016,South Eastern,Minor injury,No,Yes,No,No,3,0,0,0,4,4
2016,South Eastern,Minor injury,Yes,No,No,No,4,0,0,0,5,5
2016,Southern,Fatal,No,No,No,No,33,37,21,9,2,69
2016,Southern,Fatal,No,No,Yes,No,4,4,6,0,0,10
2016,Southern,Fatal,No,Yes,No,No,3,4,2,0,0,6
2016,Southern,Fatal,Yes,No,No,No,6,6,1,0,0,7
2016,Southern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2016,Southern,Fatal,Yes,Yes,No,No,5,5,1,0,0,6
2016,Southern,Hospitalisation,No,No,No,No,542,0,651,67,38,756
2016,Southern,Hospitalisation,No,No,No,Yes,12,0,15,2,1,18
2016,Southern,Hospitalisation,No,No,Yes,No,28,0,30,9,3,42
2016,Southern,Hospitalisation,No,Yes,No,No,21,0,30,5,4,39
2016,Southern,Hospitalisation,Yes,No,No,No,51,0,60,1,1,62
2016,Southern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2016,Southern,Hospitalisation,Yes,Yes,No,No,1,0,1,0,0,1
2016,Southern,Medical treatment,No,No,No,No,544,0,0,679,48,727
2016,Southern,Medical treatment,No,No,No,Yes,11,0,0,13,0,13
2016,Southern,Medical treatment,No,No,Yes,No,22,0,0,22,1,23
2016,Southern,Medical treatment,No,Yes,No,No,9,0,0,10,0,10
2016,Southern,Medical treatment,Yes,No,No,No,18,0,0,26,0,26
2016,Southern,Medical treatment,Yes,Yes,No,No,2,0,0,2,2,4
2016,Southern,Minor injury,No,No,No,No,148,0,0,0,171,171
2016,Southern,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2016,Southern,Minor injury,No,No,Yes,No,6,0,0,0,6,6
2016,Southern,Minor injury,No,Yes,No,No,1,0,0,0,1,1
2016,Southern,Minor injury,Yes,No,No,No,4,0,0,0,5,5
2016,Southern,Minor injury,Yes,No,No,Yes,1,0,0,0,1,1
2017,Brisbane,Fatal,No,No,No,No,22,23,10,2,1,36
2017,Brisbane,Fatal,No,No,Yes,No,1,1,0,0,0,1
2017,Brisbane,Fatal,No,Yes,No,No,4,4,1,1,0,6
2017,Brisbane,Fatal,Yes,No,No,No,2,2,0,0,0,2
2017,Brisbane,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2017,Brisbane,Fatal,Yes,Yes,No,Yes,1,1,0,0,0,1
2017,Brisbane,Hospitalisation,No,No,No,No,1184,0,1341,110,98,1549
2017,Brisbane,Hospitalisation,No,No,No,Yes,12,0,15,1,0,16
2017,Brisbane,Hospitalisation,No,No,Yes,No,20,0,25,2,2,29
2017,Brisbane,Hospitalisation,No,Yes,No,No,34,0,41,9,4,54
2017,Brisbane,Hospitalisation,No,Yes,Yes,No,2,0,2,1,0,3
2017,Brisbane,Hospitalisation,Yes,No,No,No,69,0,80,4,8,92
2017,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,1,1,3
2017,Brisbane,Hospitalisation,Yes,Yes,No,No,13,0,17,0,1,18
2017,Brisbane,Hospitalisation,Yes,Yes,No,Yes,1,0,2,0,1,3
2017,Brisbane,Medical treatment,No,No,No,No,1968,0,0,2251,172,2423
2017,Brisbane,Medical treatment,No,No,No,Yes,15,0,0,17,1,18
2017,Brisbane,Medical treatment,No,No,Yes,No,17,0,0,18,3,21
2017,Brisbane,Medical treatment,No,Yes,No,No,12,0,0,14,2,16
2017,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2017,Brisbane,Medical treatment,Yes,No,No,No,38,0,0,42,1,43
2017,Brisbane,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0,1
2017,Brisbane,Minor injury,No,No,No,No,579,0,0,0,677,677
2017,Brisbane,Minor injury,No,No,No,Yes,3,0,0,0,3,3
2017,Brisbane,Minor injury,No,No,Yes,No,7,0,0,0,7,7
2017,Brisbane,Minor injury,No,Yes,No,No,3,0,0,0,3,3
2017,Brisbane,Minor injury,Yes,No,No,No,14,0,0,0,15,15
2017,Brisbane,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2017,Central,Fatal,No,No,No,No,16,17,14,2,2,35
2017,Central,Fatal,No,No,No,Yes,1,1,0,0,0,1
2017,Central,Fatal,No,No,Yes,No,5,5,5,0,0,10
2017,Central,Fatal,No,Yes,No,No,4,4,3,0,0,7
2017,Central,Fatal,Yes,No,No,No,6,6,3,4,0,13
2017,Central,Fatal,Yes,Yes,No,No,1,1,0,0,0,1
2017,Central,Hospitalisation,No,No,No,No,432,0,539,35,22,596
2017,Central,Hospitalisation,No,No,No,Yes,12,0,13,1,0,14
2017,Central,Hospitalisation,No,No,Yes,No,35,0,46,7,0,53
2017,Central,Hospitalisation,No,Yes,No,No,17,0,26,0,2,28
2017,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2017,Central,Hospitalisation,Yes,No,No,No,50,0,64,7,1,72
2017,Central,Hospitalisation,Yes,No,Yes,No,2,0,4,0,0,4
2017,Central,Hospitalisation,Yes,Yes,No,No,4,0,5,0,0,5
2017,Central,Medical treatment,No,No,No,No,229,0,0,281,21,302
2017,Central,Medical treatment,No,No,No,Yes,2,0,0,2,0,2
2017,Central,Medical treatment,No,No,Yes,No,6,0,0,6,0,6
2017,Central,Medical treatment,No,Yes,No,No,1,0,0,1,0,1
2017,Central,Medical treatment,Yes,No,No,No,13,0,0,15,3,18
2017,Central,Minor injury,No,No,No,No,87,0,0,0,101,101
2017,Central,Minor injury,No,No,No,Yes,2,0,0,0,2,2
2017,Central,Minor injury,No,No,Yes,No,1,0,0,0,1,1
2017,Central,Minor injury,No,Yes,No,No,4,0,0,0,4,4
2017,Central,Minor injury,Yes,No,No,No,4,0,0,0,5,5
2017,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2017,Far Northern,Fatal,No,No,No,No,10,11,4,2,2,19
2017,Far Northern,Fatal,No,No,No,Yes,1,1,1,0,0,2
2017,Far Northern,Fatal,No,Yes,No,No,1,2,1,0,0,3
2017,Far Northern,Fatal,Yes,No,No,No,4,6,3,0,0,9
2017,Far Northern,Fatal,Yes,Yes,No,No,1,1,2,0,0,3
2017,Far Northern,Fatal,Yes,Yes,No,Yes,1,1,3,1,0,5
2017,Far Northern,Hospitalisation,No,No,No,No,293,0,363,34,24,421
2017,Far Northern,Hospitalisation,No,No,No,Yes,7,0,10,0,0,10
2017,Far Northern,Hospitalisation,No,No,Yes,No,16,0,18,0,1,19
2017,Far Northern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2017,Far Northern,Hospitalisation,No,Yes,No,No,9,0,13,6,0,19
2017,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2017,Far Northern,Hospitalisation,Yes,No,No,No,37,0,47,3,5,55
2017,Far Northern,Hospitalisation,Yes,Yes,No,No,2,0,2,0,0,2
2017,Far Northern,Medical treatment,No,No,No,No,233,0,0,276,20,296
2017,Far Northern,Medical treatment,No,No,No,Yes,3,0,0,4,0,4
2017,Far Northern,Medical treatment,No,No,Yes,No,4,0,0,6,0,6
2017,Far Northern,Medical treatment,No,Yes,No,No,6,0,0,18,0,18
2017,Far Northern,Medical treatment,Yes,No,No,No,8,0,0,9,0,9
2017,Far Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,2,3
2017,Far Northern,Minor injury,No,No,No,No,66,0,0,0,74,74
2017,Far Northern,Minor injury,No,Yes,No,No,7,0,0,0,11,11
2017,Far Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2017,Far Northern,Minor injury,Yes,No,No,No,4,0,0,0,4,4
2017,North Coast,Fatal,No,No,No,No,35,37,16,6,2,61
2017,North Coast,Fatal,No,No,Yes,No,1,1,1,0,0,2
2017,North Coast,Fatal,No,Yes,No,No,7,8,2,0,0,10
2017,North Coast,Fatal,Yes,No,No,No,6,6,4,0,0,10
2017,North Coast,Fatal,Yes,Yes,No,No,7,8,2,0,0,10
2017,North Coast,Hospitalisation,No,No,No,No,849,0,1022,109,80,1211
2017,North Coast,Hospitalisation,No,No,No,Yes,16,0,23,2,1,26
2017,North Coast,Hospitalisation,No,No,Yes,No,29,0,39,3,6,48
2017,North Coast,Hospitalisation,No,Yes,No,No,38,0,46,4,4,54
2017,North Coast,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2017,North Coast,Hospitalisation,Yes,No,No,No,92,0,112,3,10,125
2017,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2017,North Coast,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2017,North Coast,Hospitalisation,Yes,Yes,No,No,11,0,14,2,1,17
2017,North Coast,Medical treatment,No,No,No,No,863,0,0,1047,86,1133
2017,North Coast,Medical treatment,No,No,No,Yes,16,0,0,19,1,20
2017,North Coast,Medical treatment,No,No,Yes,No,16,0,0,18,1,19
2017,North Coast,Medical treatment,No,Yes,No,No,26,0,0,32,0,32
2017,North Coast,Medical treatment,Yes,No,No,No,25,0,0,30,2,32
2017,North Coast,Minor injury,No,No,No,No,306,0,0,0,374,374
2017,North Coast,Minor injury,No,No,No,Yes,3,0,0,0,3,3
2017,North Coast,Minor injury,No,No,Yes,No,5,0,0,0,5,5
2017,North Coast,Minor injury,No,Yes,No,No,3,0,0,0,7,7
