Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2007,South Eastern,Hospitalisation,Yes,Yes,No,6,0,6,0,0,6
2007,South Eastern,Medical treatment,No,No,No,876,0,0,1090,124,1214
2007,South Eastern,Medical treatment,No,No,Yes,18,0,0,22,3,25
2007,South Eastern,Medical treatment,No,Yes,No,57,0,0,71,8,79
2007,South Eastern,Medical treatment,Yes,No,No,77,0,0,79,9,88
2007,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2007,South Eastern,Minor injury,No,No,No,499,0,0,0,619,619
2007,South Eastern,Minor injury,No,No,Yes,12,0,0,0,14,14
2007,South Eastern,Minor injury,No,Yes,No,31,0,0,0,33,33
2007,South Eastern,Minor injury,Yes,No,No,39,0,0,0,42,42
2007,South Eastern,Property damage only,No,No,No,1000,0,0,0,0,0
2007,South Eastern,Property damage only,No,No,Yes,18,0,0,0,0,0
2007,South Eastern,Property damage only,No,Yes,No,87,0,0,0,0,0
2007,South Eastern,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,No,No,6,0,0,0,0,0
2007,Southern,Fatal,No,No,No,33,35,16,6,3,60
2007,Southern,Fatal,No,Yes,No,13,14,4,4,1,23
2007,Southern,Fatal,Yes,No,No,7,8,0,2,1,11
2007,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2007,Southern,Hospitalisation,No,No,No,461,0,560,86,60,706
2007,Southern,Hospitalisation,No,No,Yes,6,0,6,0,1,7
2007,Southern,Hospitalisation,No,Yes,No,66,0,72,19,6,97
2007,Southern,Hospitalisation,No,Yes,Yes,1,0,1,4,0,5
2007,Southern,Hospitalisation,Yes,No,No,98,0,105,6,6,117
2007,Southern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2007,Southern,Medical treatment,No,No,No,495,0,0,613,80,693
2007,Southern,Medical treatment,No,No,Yes,5,0,0,6,1,7
2007,Southern,Medical treatment,No,Yes,No,48,0,0,55,6,61
2007,Southern,Medical treatment,Yes,No,No,49,0,0,51,1,52
2007,Southern,Medical treatment,Yes,No,Yes,1,0,0,1,1,2
2007,Southern,Minor injury,No,No,No,429,0,0,0,549,549
2007,Southern,Minor injury,No,No,Yes,7,0,0,0,7,7
2007,Southern,Minor injury,No,Yes,No,58,0,0,0,70,70
2007,Southern,Minor injury,No,Yes,Yes,1,0,0,0,4,4
2007,Southern,Minor injury,Yes,No,No,29,0,0,0,29,29
2007,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2007,Southern,Property damage only,No,No,No,1062,0,0,0,0,0
2007,Southern,Property damage only,No,No,Yes,9,0,0,0,0,0
2007,Southern,Property damage only,No,Yes,No,114,0,0,0,0,0
2007,Southern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2007,Southern,Property damage only,Yes,No,No,3,0,0,0,0,0
2007,Unknown,Hospitalisation,No,No,No,6,0,7,4,1,12
2007,Unknown,Hospitalisation,Yes,No,No,2,0,2,0,0,2
2007,Unknown,Medical treatment,No,No,No,7,0,0,10,3,13
2007,Unknown,Minor injury,No,No,No,5,0,0,0,5,5
2007,Unknown,Property damage only,No,No,No,4,0,0,0,0,0
2007,Unknown,Property damage only,No,No,Yes,1,0,0,0,0,0
2007,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
2008,Brisbane,Fatal,No,No,No,18,18,8,4,1,31
2008,Brisbane,Fatal,No,No,Yes,1,1,2,1,1,5
2008,Brisbane,Fatal,No,Yes,No,1,1,0,3,0,4
2008,Brisbane,Fatal,Yes,No,No,8,8,0,1,1,10
2008,Brisbane,Fatal,Yes,No,Yes,2,2,0,0,1,3
2008,Brisbane,Fatal,Yes,Yes,No,3,3,0,1,0,4
2008,Brisbane,Hospitalisation,No,No,No,1100,0,1344,173,152,1669
2008,Brisbane,Hospitalisation,No,No,Yes,54,0,66,5,10,81
2008,Brisbane,Hospitalisation,No,Yes,No,99,0,116,23,8,147
2008,Brisbane,Hospitalisation,No,Yes,Yes,2,0,3,0,1,4
2008,Brisbane,Hospitalisation,Yes,No,No,276,0,283,12,22,317
2008,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2008,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,0,0,7
2008,Brisbane,Medical treatment,No,No,No,1547,0,0,1866,231,2097
2008,Brisbane,Medical treatment,No,No,Yes,61,0,0,75,7,82
2008,Brisbane,Medical treatment,No,Yes,No,153,0,0,174,19,193
2008,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,4,1,5
2008,Brisbane,Medical treatment,Yes,No,No,197,0,0,208,11,219
2008,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2008,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,6,0,6
2008,Brisbane,Minor injury,No,No,No,827,0,0,0,1004,1004
2008,Brisbane,Minor injury,No,No,Yes,24,0,0,0,28,28
2008,Brisbane,Minor injury,No,Yes,No,91,0,0,0,110,110
2008,Brisbane,Minor injury,No,Yes,Yes,2,0,0,0,2,2
2008,Brisbane,Minor injury,Yes,No,No,69,0,0,0,76,76
2008,Brisbane,Minor injury,Yes,Yes,No,3,0,0,0,3,3
2008,Brisbane,Property damage only,No,No,No,1822,0,0,0,0,0
2008,Brisbane,Property damage only,No,No,Yes,43,0,0,0,0,0
2008,Brisbane,Property damage only,No,Yes,No,230,0,0,0,0,0
2008,Brisbane,Property damage only,No,Yes,Yes,4,0,0,0,0,0
2008,Brisbane,Property damage only,Yes,No,No,10,0,0,0,0,0
2008,Central,Fatal,No,No,No,13,15,4,1,2,22
2008,Central,Fatal,No,No,Yes,1,2,6,0,0,8
2008,Central,Fatal,No,Yes,No,8,9,5,3,1,18
2008,Central,Fatal,Yes,No,No,6,6,1,2,0,9
2008,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
2008,Central,Hospitalisation,No,No,No,390,0,499,82,48,629
2008,Central,Hospitalisation,No,No,Yes,13,0,17,6,3,26
2008,Central,Hospitalisation,No,Yes,No,56,0,62,6,8,76
2008,Central,Hospitalisation,Yes,No,No,96,0,99,4,6,109
2008,Central,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2008,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2008,Central,Medical treatment,No,No,No,350,0,0,443,43,486
2008,Central,Medical treatment,No,No,Yes,9,0,0,9,1,10
2008,Central,Medical treatment,No,Yes,No,48,0,0,57,6,63
2008,Central,Medical treatment,Yes,No,No,47,0,0,50,2,52
2008,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2008,Central,Minor injury,No,No,No,220,0,0,0,273,273
2008,Central,Minor injury,No,No,Yes,2,0,0,0,2,2
2008,Central,Minor injury,No,Yes,No,19,0,0,0,23,23
2008,Central,Minor injury,Yes,No,No,16,0,0,0,16,16
2008,Central,Property damage only,No,No,No,855,0,0,0,0,0
2008,Central,Property damage only,No,No,Yes,8,0,0,0,0,0
2008,Central,Property damage only,No,Yes,No,94,0,0,0,0,0
2008,Central,Property damage only,Yes,No,No,4,0,0,0,0,0
2008,Far Northern,Fatal,No,No,No,15,17,5,3,0,25
2008,Far Northern,Fatal,No,Yes,No,4,6,2,10,1,19
2008,Far Northern,Fatal,Yes,No,No,5,5,0,0,0,5
2008,Far Northern,Hospitalisation,No,No,No,291,0,364,37,23,424
2008,Far Northern,Hospitalisation,No,No,Yes,9,0,10,8,4,22
2008,Far Northern,Hospitalisation,No,Yes,No,18,0,21,0,3,24
2008,Far Northern,Hospitalisation,Yes,No,No,82,0,87,5,4,96
2008,Far Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2008,Far Northern,Medical treatment,No,No,No,273,0,0,340,37,377
2008,Far Northern,Medical treatment,No,No,Yes,9,0,0,13,4,17
2008,Far Northern,Medical treatment,No,Yes,No,20,0,0,26,2,28
2008,Far Northern,Medical treatment,Yes,No,No,25,0,0,26,1,27
2008,Far Northern,Minor injury,No,No,No,197,0,0,0,234,234
2008,Far Northern,Minor injury,No,No,Yes,5,0,0,0,7,7
2008,Far Northern,Minor injury,No,Yes,No,8,0,0,0,10,10
2008,Far Northern,Minor injury,Yes,No,No,17,0,0,0,19,19
2008,Far Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2008,Far Northern,Property damage only,No,No,No,537,0,0,0,0,0
2008,Far Northern,Property damage only,No,No,Yes,15,0,0,0,0,0
2008,Far Northern,Property damage only,No,Yes,No,51,0,0,0,0,0
2008,Far Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2008,Far Northern,Property damage only,Yes,No,No,1,0,0,0,0,0
2008,North Coast,Fatal,No,No,No,40,47,24,11,1,83
2008,North Coast,Fatal,No,No,Yes,1,1,0,0,0,1
2008,North Coast,Fatal,No,Yes,No,16,21,5,4,5,35
2008,North Coast,Fatal,Yes,No,No,18,19,3,1,0,23
2008,North Coast,Fatal,Yes,Yes,No,3,3,0,0,1,4
2008,North Coast,Hospitalisation,No,No,No,762,0,988,139,86,1213
2008,North Coast,Hospitalisation,No,No,Yes,18,0,24,20,6,50
2008,North Coast,Hospitalisation,No,Yes,No,59,0,64,3,3,70
2008,North Coast,Hospitalisation,Yes,No,No,173,0,187,11,9,207
2008,North Coast,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2008,North Coast,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2008,North Coast,Medical treatment,No,No,No,842,0,0,1046,127,1173
2008,North Coast,Medical treatment,No,No,Yes,29,0,0,37,5,42
2008,North Coast,Medical treatment,No,Yes,No,62,0,0,69,9,78
2008,North Coast,Medical treatment,No,Yes,Yes,1,0,0,13,0,13
2008,North Coast,Medical treatment,Yes,No,No,103,0,0,110,4,114
2008,North Coast,Minor injury,No,No,No,481,0,0,0,593,593
2008,North Coast,Minor injury,No,No,Yes,7,0,0,0,9,9
2008,North Coast,Minor injury,No,Yes,No,33,0,0,0,35,35
2008,North Coast,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2008,North Coast,Minor injury,Yes,No,No,32,0,0,0,34,34
2008,North Coast,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2008,North Coast,Property damage only,No,No,No,1705,0,0,0,0,0
2008,North Coast,Property damage only,No,No,Yes,23,0,0,0,0,0
2008,North Coast,Property damage only,No,Yes,No,148,0,0,0,0,0
2008,North Coast,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2008,North Coast,Property damage only,Yes,No,No,7,0,0,0,0,0
2008,Northern,Fatal,No,No,No,22,22,14,3,1,40
2008,Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2008,Northern,Fatal,No,Yes,No,6,7,2,1,0,10
2008,Northern,Fatal,Yes,No,No,5,5,0,0,1,6
2008,Northern,Hospitalisation,No,No,No,274,0,359,50,29,438
2008,Northern,Hospitalisation,No,No,Yes,1,0,1,0,0,1
2008,Northern,Hospitalisation,No,Yes,No,13,0,13,0,0,13
2008,Northern,Hospitalisation,Yes,No,No,81,0,89,2,5,96
2008,Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2008,Northern,Medical treatment,No,No,No,244,0,0,317,35,352
2008,Northern,Medical treatment,No,No,Yes,4,0,0,4,0,4
2008,Northern,Medical treatment,No,Yes,No,23,0,0,26,2,28
2008,Northern,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
2008,Northern,Medical treatment,Yes,No,No,40,0,0,44,0,44
2008,Northern,Minor injury,No,No,No,139,0,0,0,165,165
2008,Northern,Minor injury,No,Yes,No,10,0,0,0,13,13
2008,Northern,Minor injury,Yes,No,No,22,0,0,0,22,22
2008,Northern,Property damage only,No,No,No,547,0,0,0,0,0
2008,Northern,Property damage only,No,No,Yes,7,0,0,0,0,0
2008,Northern,Property damage only,No,Yes,No,56,0,0,0,0,0
2008,Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2008,Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
2008,South Eastern,Fatal,No,No,No,29,32,21,13,7,73
2008,South Eastern,Fatal,No,Yes,No,10,12,3,5,0,20
2008,South Eastern,Fatal,Yes,No,No,13,13,1,0,0,14
2008,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2008,South Eastern,Fatal,Yes,Yes,No,1,1,1,0,0,2
2008,South Eastern,Hospitalisation,No,No,No,708,0,878,139,95,1112
2008,South Eastern,Hospitalisation,No,No,Yes,15,0,22,6,1,29
2008,South Eastern,Hospitalisation,No,Yes,No,42,0,54,6,9,69
2008,South Eastern,Hospitalisation,No,Yes,Yes,2,0,3,0,1,4
2008,South Eastern,Hospitalisation,Yes,No,No,166,0,176,4,10,190
2008,South Eastern,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2008,South Eastern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2008,South Eastern,Medical treatment,No,No,No,914,0,0,1118,119,1237
2008,South Eastern,Medical treatment,No,No,Yes,25,0,0,33,1,34
2008,South Eastern,Medical treatment,No,Yes,No,57,0,0,64,4,68
2008,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,2,0,2
2008,South Eastern,Medical treatment,Yes,No,No,77,0,0,82,4,86
2008,South Eastern,Medical treatment,Yes,Yes,No,3,0,0,3,1,4
2008,South Eastern,Minor injury,No,No,No,392,0,0,0,470,470
2008,South Eastern,Minor injury,No,No,Yes,7,0,0,0,7,7
2008,South Eastern,Minor injury,No,Yes,No,31,0,0,0,39,39
2008,South Eastern,Minor injury,Yes,No,No,43,0,0,0,47,47
2008,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2008,South Eastern,Property damage only,No,No,No,1137,0,0,0,0,0
2008,South Eastern,Property damage only,No,No,Yes,23,0,0,0,0,0
2008,South Eastern,Property damage only,No,Yes,No,70,0,0,0,0,0
2008,South Eastern,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2008,South Eastern,Property damage only,Yes,No,No,7,0,0,0,0,0
2008,Southern,Fatal,No,No,No,28,31,18,6,0,55
2008,Southern,Fatal,No,No,Yes,1,1,1,0,0,2
2008,Southern,Fatal,No,Yes,No,9,12,7,2,0,21
2008,Southern,Fatal,Yes,No,No,4,5,2,0,0,7
2008,Southern,Hospitalisation,No,No,No,513,0,632,86,76,794
2008,Southern,Hospitalisation,No,No,Yes,10,0,14,2,3,19
2008,Southern,Hospitalisation,No,Yes,No,72,0,93,10,14,117
2008,Southern,Hospitalisation,Yes,No,No,97,0,99,4,3,106
2008,Southern,Hospitalisation,Yes,Yes,No,4,0,5,0,0,5
2008,Southern,Medical treatment,No,No,No,524,0,0,674,54,728
2008,Southern,Medical treatment,No,No,Yes,9,0,0,10,1,11
2008,Southern,Medical treatment,No,Yes,No,65,0,0,75,4,79
2008,Southern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2008,Southern,Medical treatment,Yes,No,No,55,0,0,56,1,57
2008,Southern,Minor injury,No,No,No,347,0,0,0,417,417
2008,Southern,Minor injury,No,No,Yes,5,0,0,0,17,17
2008,Southern,Minor injury,No,Yes,No,35,0,0,0,38,38
2008,Southern,Minor injury,Yes,No,No,29,0,0,0,31,31
2008,Southern,Property damage only,No,No,No,1174,0,0,0,0,0
2008,Southern,Property damage only,No,No,Yes,12,0,0,0,0,0
2008,Southern,Property damage only,No,Yes,No,144,0,0,0,0,0
2008,Southern,Property damage only,Yes,No,No,5,0,0,0,0,0
2008,Unknown,Hospitalisation,No,No,No,1,0,1,0,0,1
2008,Unknown,Hospitalisation,No,Yes,No,2,0,2,0,0,2
2008,Unknown,Hospitalisation,Yes,No,No,1,0,1,0,0,1
2008,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
2008,Unknown,Property damage only,No,No,No,7,0,0,0,0,0
2008,Unknown,Property damage only,No,No,Yes,1,0,0,0,0,0
2008,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
2009,Brisbane,Fatal,No,No,No,17,17,8,6,5,36
2009,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
2009,Brisbane,Fatal,No,Yes,No,5,5,1,0,0,6
2009,Brisbane,Fatal,Yes,No,No,11,11,1,1,2,15
2009,Brisbane,Fatal,Yes,Yes,No,2,2,0,0,1,3
2009,Brisbane,Hospitalisation,No,No,No,1108,0,1324,199,116,1639
2009,Brisbane,Hospitalisation,No,No,Yes,36,0,45,2,2,49
2009,Brisbane,Hospitalisation,No,Yes,No,115,0,138,9,10,157
2009,Brisbane,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
2009,Brisbane,Hospitalisation,Yes,No,No,270,0,286,10,8,304
2009,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,1,0,4
2009,Brisbane,Hospitalisation,Yes,Yes,No,9,0,10,0,0,10
2009,Brisbane,Medical treatment,No,No,No,1541,0,0,1838,152,1990
2009,Brisbane,Medical treatment,No,No,Yes,59,0,0,69,17,86
2009,Brisbane,Medical treatment,No,Yes,No,143,0,0,180,11,191
2009,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,3,0,3
2009,Brisbane,Medical treatment,Yes,No,No,166,0,0,171,7,178
2009,Brisbane,Medical treatment,Yes,No,Yes,3,0,0,3,0,3
2009,Brisbane,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2009,Brisbane,Minor injury,No,No,No,664,0,0,0,779,779
2009,Brisbane,Minor injury,No,No,Yes,17,0,0,0,21,21
2009,Brisbane,Minor injury,No,Yes,No,54,0,0,0,63,63
2009,Brisbane,Minor injury,Yes,No,No,74,0,0,0,74,74
2009,Brisbane,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2009,Brisbane,Property damage only,No,No,No,1841,0,0,0,0,0
2009,Brisbane,Property damage only,No,No,Yes,55,0,0,0,0,0
2009,Brisbane,Property damage only,No,Yes,No,239,0,0,0,0,0
2009,Brisbane,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2009,Brisbane,Property damage only,Yes,No,No,6,0,0,0,0,0
2009,Central,Fatal,No,No,No,35,41,20,3,2,66
2009,Central,Fatal,No,No,Yes,1,1,0,0,0,1
2009,Central,Fatal,No,Yes,No,10,10,5,7,0,22
2009,Central,Fatal,Yes,No,No,4,4,1,0,1,6
2009,Central,Fatal,Yes,Yes,No,1,1,0,0,1,2
2009,Central,Hospitalisation,No,No,No,453,0,546,65,47,658
2009,Central,Hospitalisation,No,No,Yes,6,0,6,1,0,7
2009,Central,Hospitalisation,No,Yes,No,46,0,66,3,3,72
2009,Central,Hospitalisation,Yes,No,No,78,0,80,4,2,86
2009,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2009,Central,Medical treatment,No,No,No,364,0,0,453,34,487
2009,Central,Medical treatment,No,No,Yes,10,0,0,20,4,24
2009,Central,Medical treatment,No,Yes,No,26,0,0,36,2,38
2009,Central,Medical treatment,Yes,No,No,37,0,0,39,1,40
2009,Central,Minor injury,No,No,No,167,0,0,0,200,200
2009,Central,Minor injury,No,No,Yes,4,0,0,0,4,4
2009,Central,Minor injury,No,Yes,No,16,0,0,0,18,18
2009,Central,Minor injury,Yes,No,No,17,0,0,0,17,17
2009,Central,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2009,Central,Property damage only,No,No,No,935,0,0,0,0,0
2009,Central,Property damage only,No,No,Yes,9,0,0,0,0,0
2009,Central,Property damage only,No,Yes,No,100,0,0,0,0,0
2009,Central,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2009,Central,Property damage only,Yes,No,No,2,0,0,0,0,0
2009,Far Northern,Fatal,No,No,No,19,26,21,2,2,51
2009,Far Northern,Fatal,No,No,Yes,1,2,0,0,0,2
2009,Far Northern,Fatal,No,Yes,No,4,5,0,1,0,6
2009,Far Northern,Fatal,Yes,No,No,6,6,0,3,0,9
2009,Far Northern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2009,Far Northern,Hospitalisation,No,No,No,292,0,369,47,46,462
2009,Far Northern,Hospitalisation,No,No,Yes,14,0,17,13,0,30
2009,Far Northern,Hospitalisation,No,Yes,No,17,0,19,2,1,22
2009,Far Northern,Hospitalisation,Yes,No,No,60,0,61,3,4,68
2009,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2009,Far Northern,Medical treatment,No,No,No,261,0,0,329,24,353
2009,Far Northern,Medical treatment,No,No,Yes,15,0,0,21,1,22
2009,Far Northern,Medical treatment,No,Yes,No,16,0,0,18,0,18
2009,Far Northern,Medical treatment,Yes,No,No,30,0,0,31,2,33
2009,Far Northern,Minor injury,No,No,No,143,0,0,0,180,180
2009,Far Northern,Minor injury,No,No,Yes,5,0,0,0,6,6
2009,Far Northern,Minor injury,No,Yes,No,7,0,0,0,8,8
2009,Far Northern,Minor injury,Yes,No,No,13,0,0,0,14,14
2009,Far Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2009,Far Northern,Minor injury,Yes,Yes,No,1,0,0,0,2,2
2009,Far Northern,Property damage only,No,No,No,504,0,0,0,0,0
2009,Far Northern,Property damage only,No,No,Yes,13,0,0,0,0,0
2009,Far Northern,Property damage only,No,Yes,No,37,0,0,0,0,0
2009,Far Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
2009,North Coast,Fatal,No,No,No,49,60,39,18,2,119
2009,North Coast,Fatal,No,No,Yes,3,4,12,6,1,23
2009,North Coast,Fatal,No,Yes,No,9,11,6,7,1,25
2009,North Coast,Fatal,Yes,No,No,11,11,1,0,1,13
2009,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
2009,North Coast,Hospitalisation,No,No,No,750,0,898,129,81,1108
2009,North Coast,Hospitalisation,No,No,Yes,13,0,14,6,2,22
2009,North Coast,Hospitalisation,No,Yes,No,52,0,60,7,7,74
2009,North Coast,Hospitalisation,Yes,No,No,175,0,188,6,8,202
2009,North Coast,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2009,North Coast,Medical treatment,No,No,No,848,0,0,1070,85,1155
2009,North Coast,Medical treatment,No,No,Yes,18,0,0,29,0,29
2009,North Coast,Medical treatment,No,Yes,No,46,0,0,59,4,63
2009,North Coast,Medical treatment,No,Yes,Yes,1,0,0,3,0,3
2009,North Coast,Medical treatment,Yes,No,No,108,0,0,110,5,115
2009,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2009,North Coast,Minor injury,No,No,No,368,0,0,0,448,448
2009,North Coast,Minor injury,No,No,Yes,7,0,0,0,22,22
2009,North Coast,Minor injury,No,Yes,No,19,0,0,0,21,21
2009,North Coast,Minor injury,Yes,No,No,48,0,0,0,50,50
2009,North Coast,Minor injury,Yes,Yes,No,2,0,0,0,2,2
2009,North Coast,Property damage only,No,No,No,1684,0,0,0,0,0
2009,North Coast,Property damage only,No,No,Yes,10,0,0,0,0,0
2009,North Coast,Property damage only,No,Yes,No,113,0,0,0,0,0
2009,North Coast,Property damage only,Yes,No,No,4,0,0,0,0,0
2009,Northern,Fatal,No,No,No,12,12,6,6,0,24
2009,Northern,Fatal,No,Yes,No,3,3,1,1,0,5
2009,Northern,Fatal,Yes,No,No,3,4,0,0,0,4
2009,Northern,Hospitalisation,No,No,No,240,0,321,59,26,406
2009,Northern,Hospitalisation,No,No,Yes,7,0,11,2,0,13
2009,Northern,Hospitalisation,No,Yes,No,12,0,15,1,0,16
2009,Northern,Hospitalisation,Yes,No,No,72,0,77,1,3,81
2009,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2009,Northern,Medical treatment,No,No,No,263,0,0,331,12,343
2009,Northern,Medical treatment,No,No,Yes,4,0,0,4,0,4
2009,Northern,Medical treatment,No,Yes,No,17,0,0,18,1,19
2009,Northern,Medical treatment,Yes,No,No,49,0,0,54,1,55
2009,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2009,Northern,Minor injury,No,No,No,88,0,0,0,102,102
2009,Northern,Minor injury,No,No,Yes,2,0,0,0,3,3
2009,Northern,Minor injury,No,Yes,No,11,0,0,0,12,12
2009,Northern,Minor injury,Yes,No,No,16,0,0,0,17,17
2009,Northern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2009,Northern,Property damage only,No,No,No,541,0,0,0,0,0
2009,Northern,Property damage only,No,No,Yes,10,0,0,0,0,0
2009,Northern,Property damage only,No,Yes,No,53,0,0,0,0,0
2009,South Eastern,Fatal,No,No,No,19,21,10,7,0,38
2009,South Eastern,Fatal,No,Yes,No,5,5,2,1,0,8
2009,South Eastern,Fatal,Yes,No,No,12,12,4,2,0,18
2009,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2009,South Eastern,Hospitalisation,No,No,No,714,0,853,146,76,1075
2009,South Eastern,Hospitalisation,No,No,Yes,15,0,17,2,1,20
2009,South Eastern,Hospitalisation,No,Yes,No,35,0,37,9,4,50
2009,South Eastern,Hospitalisation,Yes,No,No,133,0,137,9,12,158
2009,South Eastern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2009,South Eastern,Medical treatment,No,No,No,941,0,0,1127,118,1245
2009,South Eastern,Medical treatment,No,No,Yes,28,0,0,33,2,35
2009,South Eastern,Medical treatment,No,Yes,No,51,0,0,73,3,76
2009,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2009,South Eastern,Medical treatment,Yes,No,No,64,0,0,69,1,70
2009,South Eastern,Minor injury,No,No,No,351,0,0,0,432,432
2009,South Eastern,Minor injury,No,No,Yes,14,0,0,0,16,16
2009,South Eastern,Minor injury,No,Yes,No,24,0,0,0,24,24
2009,South Eastern,Minor injury,Yes,No,No,34,0,0,0,37,37
2009,South Eastern,Property damage only,No,No,No,1189,0,0,0,0,0
2009,South Eastern,Property damage only,No,No,Yes,25,0,0,0,0,0
2009,South Eastern,Property damage only,No,Yes,No,91,0,0,0,0,0
2009,South Eastern,Property damage only,Yes,No,No,6,0,0,0,0,0
2009,South Eastern,Property damage only,Yes,No,Yes,1,0,0,0,0,0
2009,Southern,Fatal,No,No,No,31,34,26,10,1,71
2009,Southern,Fatal,No,Yes,No,13,13,5,0,3,21
2009,Southern,Fatal,Yes,No,No,5,5,1,1,0,7
2009,Southern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2009,Southern,Hospitalisation,No,No,No,522,0,659,86,75,820
2009,Southern,Hospitalisation,No,No,Yes,13,0,19,19,4,42
2009,Southern,Hospitalisation,No,Yes,No,74,0,86,13,8,107
2009,Southern,Hospitalisation,No,Yes,Yes,3,0,3,0,0,3
2009,Southern,Hospitalisation,Yes,No,No,120,0,126,6,4,136
2009,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2009,Southern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2009,Southern,Medical treatment,No,No,No,552,0,0,703,59,762
2009,Southern,Medical treatment,No,No,Yes,14,0,0,15,4,19
2009,Southern,Medical treatment,No,Yes,No,51,0,0,60,5,65
2009,Southern,Medical treatment,Yes,No,No,39,0,0,44,2,46
2009,Southern,Medical treatment,Yes,Yes,No,1,0,0,2,0,2
2009,Southern,Minor injury,No,No,No,255,0,0,0,312,312
2009,Southern,Minor injury,No,No,Yes,6,0,0,0,7,7
2009,Southern,Minor injury,No,Yes,No,25,0,0,0,28,28
2009,Southern,Minor injury,Yes,No,No,20,0,0,0,20,20
2009,Southern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2009,Southern,Property damage only,No,No,No,1283,0,0,0,0,0
2009,Southern,Property damage only,No,No,Yes,18,0,0,0,0,0
2009,Southern,Property damage only,No,Yes,No,139,0,0,0,0,0
