Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2015,Northern,Fatal,Yes,No,No,No,No,No,Yes,1,1,0,0,0,1
2015,Northern,Fatal,Yes,No,No,No,No,Yes,No,1,3,2,0,0,5
2015,Northern,Fatal,Yes,No,No,Yes,No,No,No,2,2,0,0,0,2
2015,Northern,Fatal,Yes,No,Yes,No,Yes,No,No,1,1,2,1,0,4
2015,Northern,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2015,Northern,Hospitalisation,No,No,No,No,No,No,No,9,0,10,0,0,10
2015,Northern,Hospitalisation,No,Yes,No,No,No,No,No,41,0,50,5,4,59
2015,Northern,Hospitalisation,No,Yes,No,No,No,No,Yes,2,0,2,0,0,2
2015,Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,2,0,4,0,0,4
2015,Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,10,0,12,1,0,13
2015,Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,8,0,8,1,2,11
2015,Northern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2015,Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,9,0,11,0,0,11
2015,Northern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2015,Northern,Hospitalisation,Yes,No,No,No,No,No,No,73,0,85,4,5,94
2015,Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,12,0,18,2,0,20
2015,Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,9,0,10,0,2,12
2015,Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,32,0,37,6,3,46
2015,Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,11,0,12,1,1,14
2015,Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,9,0,12,1,2,15
2015,Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,23,0,30,1,1,32
2015,Northern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,1,0,1,0,0,1
2015,Northern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,1,0,1,0,1,2
2015,Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,18,0,22,1,2,25
2015,Northern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,2,0,0,2
2015,Northern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,3,0,4,1,1,6
2015,Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,15,0,18,0,3,21
2015,Northern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2015,Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,5,0,7,0,0,7
2015,Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2015,Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,9,0,11,1,0,12
2015,Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,1,0,2,4,0,6
2015,Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,2,0,3,0,0,3
2015,Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,1,0,0,1
2015,Northern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,4,0,7,2,0,9
2015,Northern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,2,0,0,2
2015,Northern,Medical treatment,No,No,No,No,No,No,No,5,0,0,5,0,5
2015,Northern,Medical treatment,No,Yes,No,No,No,No,No,28,0,0,32,2,34
2015,Northern,Medical treatment,No,Yes,No,No,No,No,Yes,1,0,0,2,0,2
2015,Northern,Medical treatment,No,Yes,No,No,Yes,No,No,1,0,0,3,0,3
2015,Northern,Medical treatment,No,Yes,No,Yes,No,No,No,9,0,0,11,0,11
2015,Northern,Medical treatment,No,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
2015,Northern,Medical treatment,No,Yes,Yes,No,No,No,No,8,0,0,11,0,11
2015,Northern,Medical treatment,No,Yes,Yes,No,No,No,Yes,2,0,0,4,1,5
2015,Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,16,0,0,20,0,20
2015,Northern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,1,0,0,2,0,2
2015,Northern,Medical treatment,Yes,No,No,No,No,No,No,47,0,0,54,3,57
2015,Northern,Medical treatment,Yes,No,No,No,No,No,Yes,1,0,0,2,0,2
2015,Northern,Medical treatment,Yes,No,No,No,Yes,No,No,3,0,0,3,0,3
2015,Northern,Medical treatment,Yes,No,No,Yes,No,No,No,15,0,0,18,3,21
2015,Northern,Medical treatment,Yes,No,No,Yes,No,No,Yes,1,0,0,1,1,2
2015,Northern,Medical treatment,Yes,No,No,Yes,Yes,No,No,2,0,0,3,0,3
2015,Northern,Medical treatment,Yes,No,Yes,No,No,No,No,13,0,0,14,1,15
2015,Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,3,0,0,4,0,4
2015,Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,13,0,0,16,0,16
2015,Northern,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2015,Northern,Medical treatment,Yes,No,Yes,Yes,No,No,No,1,0,0,1,0,1
2015,Northern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,2,0,0,2,0,2
2015,Northern,Medical treatment,Yes,Yes,No,No,No,No,No,24,0,0,27,2,29
2015,Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,2,0,0,3,0,3
2015,Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,16,0,0,20,1,21
2015,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,8,0,0,10,0,10
2015,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,1,0,0,1,0,1
2015,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,15,0,0,21,4,25
2015,Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,6,0,0,6,1,7
2015,Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,2,0,0,2,1,3
2015,Northern,Minor injury,No,No,No,No,No,No,No,2,0,0,0,2,2
2015,Northern,Minor injury,No,Yes,No,No,No,No,No,3,0,0,0,3,3
2015,Northern,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,2,2
2015,Northern,Minor injury,No,Yes,Yes,No,No,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,2,0,0,0,2,2
2015,Northern,Minor injury,Yes,No,No,No,No,No,No,13,0,0,0,14,14
2015,Northern,Minor injury,Yes,No,No,No,No,No,Yes,3,0,0,0,5,5
2015,Northern,Minor injury,Yes,No,No,No,Yes,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,No,No,Yes,No,No,No,2,0,0,0,2,2
2015,Northern,Minor injury,Yes,No,Yes,No,No,No,No,3,0,0,0,5,5
2015,Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,2,0,0,0,3,3
2015,Northern,Minor injury,Yes,Yes,No,No,No,No,No,4,0,0,0,5,5
2015,Northern,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,No,No,Yes,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,4,0,0,0,5,5
2015,Northern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,7,0,0,0,7,7
2015,South Eastern,Fatal,No,Yes,No,No,No,No,No,2,2,0,1,0,3
2015,South Eastern,Fatal,Yes,No,No,No,No,No,No,12,13,4,2,0,19
2015,South Eastern,Fatal,Yes,No,No,No,No,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,No,No,Yes,No,No,No,4,5,2,0,0,7
2015,South Eastern,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,3,0,0,4
2015,South Eastern,Fatal,Yes,No,Yes,No,No,No,No,4,4,0,0,0,4
2015,South Eastern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,Yes,No,No,Yes,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,Yes,No,Yes,No,No,Yes,1,1,0,5,0,6
2015,South Eastern,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,2,0,0,3
2015,South Eastern,Hospitalisation,No,No,No,No,No,No,No,15,0,16,1,0,17
2015,South Eastern,Hospitalisation,No,Yes,No,No,No,No,No,81,0,96,12,3,111
2015,South Eastern,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,9,0,1,10
2015,South Eastern,Hospitalisation,No,Yes,No,No,Yes,No,No,4,0,10,1,0,11
2015,South Eastern,Hospitalisation,No,Yes,No,Yes,No,No,No,32,0,37,6,0,43
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,No,20,0,26,6,0,32
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,28,0,38,5,2,45
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,1,0,2
2015,South Eastern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,3,0,0,3
2015,South Eastern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,3,1,1,5
2015,South Eastern,Hospitalisation,Yes,No,No,No,No,No,No,213,0,239,20,4,263
2015,South Eastern,Hospitalisation,Yes,No,No,No,No,No,Yes,22,0,26,2,1,29
2015,South Eastern,Hospitalisation,Yes,No,No,No,Yes,No,No,10,0,10,0,0,10
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,No,60,0,69,13,3,85
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,4,0,5,2,0,7
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,No,48,0,53,8,3,64
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,24,0,28,5,3,36
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,45,0,58,7,4,69
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,1,2
2015,South Eastern,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,2,0,0,2
2015,South Eastern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,2,0,2,0,1,3
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,No,84,0,109,15,10,134
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,3,0,4,2,0,6
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,5,0,8,0,3,11
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,45,0,56,14,5,75
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,2,0,3,1,0,4
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,3,0,3,2,0,5
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,42,0,56,15,7,78
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,8,0,10,6,0,16
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,43,0,58,15,6,79
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,14,0,15,3,1,19
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,8,0,10,4,1,15
2015,South Eastern,Medical treatment,No,No,No,No,No,No,No,10,0,0,10,0,10
2015,South Eastern,Medical treatment,No,Yes,No,No,No,No,No,127,0,0,144,8,152
2015,South Eastern,Medical treatment,No,Yes,No,No,No,No,Yes,12,0,0,15,0,15
2015,South Eastern,Medical treatment,No,Yes,No,No,Yes,No,No,3,0,0,3,0,3
2015,South Eastern,Medical treatment,No,Yes,No,Yes,No,No,No,42,0,0,52,2,54
2015,South Eastern,Medical treatment,No,Yes,No,Yes,Yes,No,No,1,0,0,2,0,2
2015,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,No,45,0,0,49,1,50
2015,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,Yes,5,0,0,6,0,6
2015,South Eastern,Medical treatment,No,Yes,Yes,No,Yes,No,No,45,0,0,58,1,59
2015,South Eastern,Medical treatment,No,Yes,Yes,Yes,No,No,No,7,0,0,7,0,7
2015,South Eastern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,4,0,0,5,1,6
2015,South Eastern,Medical treatment,Yes,No,No,No,No,No,No,172,0,0,198,12,210
2015,South Eastern,Medical treatment,Yes,No,No,No,No,No,Yes,9,0,0,10,2,12
2015,South Eastern,Medical treatment,Yes,No,No,No,Yes,No,No,14,0,0,19,2,21
2015,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,No,52,0,0,71,3,74
2015,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,Yes,3,0,0,3,0,3
2015,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,No,64,0,0,80,6,86
2015,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,Yes,9,0,0,14,1,15
2015,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,No,63,0,0,73,8,81
2015,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,No,6,0,0,6,0,6
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,7,0,0,12,0,12
2015,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,No,167,0,0,203,18,221
2015,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,Yes,8,0,0,9,0,9
2015,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,Yes,1,0,0,2,0,2
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,No,84,0,0,98,4,102
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,7,0,0,8,1,9
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,No,99,0,0,125,3,128
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,4,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,84,0,0,116,5,121
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,4,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,23,0,0,27,3,30
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,19,0,0,25,3,28
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,1,0,1
2015,South Eastern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,No,No,No,No,35,0,0,0,41,41
2015,South Eastern,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,No,Yes,No,No,Yes,No,No,3,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,Yes,No,No,No,6,0,0,0,6,6
2015,South Eastern,Minor injury,No,Yes,Yes,No,No,No,No,9,0,0,0,9,9
2015,South Eastern,Minor injury,No,Yes,Yes,No,Yes,No,No,7,0,0,0,7,7
2015,South Eastern,Minor injury,No,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,No,No,No,No,No,No,40,0,0,0,44,44
2015,South Eastern,Minor injury,Yes,No,No,No,No,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,No,No,Yes,No,No,No,23,0,0,0,27,27
2015,South Eastern,Minor injury,Yes,No,Yes,No,No,No,No,14,0,0,0,14,14
2015,South Eastern,Minor injury,Yes,No,Yes,No,No,No,Yes,4,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,No,Yes,No,Yes,No,No,12,0,0,0,15,15
2015,South Eastern,Minor injury,Yes,No,Yes,Yes,No,No,No,5,0,0,0,8,8
2015,South Eastern,Minor injury,Yes,Yes,No,No,No,No,No,37,0,0,0,41,41
2015,South Eastern,Minor injury,Yes,Yes,No,No,No,No,Yes,5,0,0,0,6,6
2015,South Eastern,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,No,17,0,0,0,20,20
2015,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,No,11,0,0,0,13,13
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,18,0,0,0,23,23
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,0,3,3
2015,Southern,Fatal,No,No,No,No,No,No,No,2,2,0,0,0,2
2015,Southern,Fatal,No,Yes,No,No,No,No,No,2,2,0,0,0,2
2015,Southern,Fatal,No,Yes,No,Yes,No,No,No,1,1,0,0,0,1
2015,Southern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,3,1,0,5
2015,Southern,Fatal,Yes,No,No,No,No,No,No,11,15,8,4,1,28
2015,Southern,Fatal,Yes,No,No,No,No,No,Yes,2,2,2,0,0,4
2015,Southern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2015,Southern,Fatal,Yes,No,No,Yes,No,No,No,9,9,4,0,0,13
2015,Southern,Fatal,Yes,No,Yes,No,No,No,No,1,1,0,0,0,1
2015,Southern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,2,0,0,3
2015,Southern,Fatal,Yes,No,Yes,No,Yes,No,No,1,1,1,0,0,2
2015,Southern,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,3,0,2,0,5
2015,Southern,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,1,0,2
2015,Southern,Fatal,Yes,Yes,No,Yes,No,No,No,2,3,2,1,0,6
2015,Southern,Fatal,Yes,Yes,Yes,No,No,No,No,1,2,0,0,0,2
2015,Southern,Fatal,Yes,Yes,Yes,No,No,Yes,No,1,1,3,0,0,4
2015,Southern,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,1,0,0,2
2015,Southern,Hospitalisation,No,No,No,No,No,No,No,6,0,7,0,0,7
2015,Southern,Hospitalisation,No,Yes,No,No,No,No,No,67,0,90,20,2,112
2015,Southern,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,4,0,2,6
2015,Southern,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,0,0,3
2015,Southern,Hospitalisation,No,Yes,No,No,Yes,No,Yes,1,0,2,0,0,2
2015,Southern,Hospitalisation,No,Yes,No,Yes,No,No,No,32,0,37,4,0,41
2015,Southern,Hospitalisation,No,Yes,Yes,No,No,No,No,15,0,19,1,0,20
2015,Southern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,5,0,0,5
2015,Southern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,26,0,31,2,3,36
2015,Southern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,2,0,2,4
2015,Southern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,No,No,No,No,No,183,0,214,9,5,228
2015,Southern,Hospitalisation,Yes,No,No,No,No,No,Yes,22,0,35,3,1,39
2015,Southern,Hospitalisation,Yes,No,No,No,Yes,No,No,17,0,25,1,3,29
2015,Southern,Hospitalisation,Yes,No,No,Yes,No,No,No,78,0,92,7,2,101
2015,Southern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,2,0,3,0,0,3
2015,Southern,Hospitalisation,Yes,No,No,Yes,Yes,No,No,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,Yes,No,No,No,No,44,0,60,9,1,70
2015,Southern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,8,0,8,4,1,13
2015,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,39,0,45,8,2,55
2015,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,2,0,2,1,1,4
2015,Southern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,3,0,4,1,0,5
2015,Southern,Hospitalisation,Yes,Yes,No,No,No,No,No,42,0,56,10,2,68
2015,Southern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,3,0,0,3
2015,Southern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,2,0,2,1,0,3
2015,Southern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,42,0,66,16,2,84
2015,Southern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,14,0,16,1,1,18
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,2,0,2,6,1,9
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,27,0,31,0,5,36
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,2,0,2,1,0,3
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,5,0,6,1,3,10
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,2,0,2,0,0,2
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,2,1,0,3
2015,Southern,Medical treatment,No,No,No,No,No,No,No,5,0,0,6,0,6
2015,Southern,Medical treatment,No,Yes,No,No,No,No,No,57,0,0,70,2,72
2015,Southern,Medical treatment,No,Yes,No,No,No,No,Yes,6,0,0,6,0,6
2015,Southern,Medical treatment,No,Yes,No,No,Yes,No,No,3,0,0,4,0,4
2015,Southern,Medical treatment,No,Yes,No,Yes,No,No,No,24,0,0,29,8,37
2015,Southern,Medical treatment,No,Yes,Yes,No,No,No,No,26,0,0,30,1,31
2015,Southern,Medical treatment,No,Yes,Yes,No,No,No,Yes,4,0,0,5,1,6
2015,Southern,Medical treatment,No,Yes,Yes,No,Yes,No,No,27,0,0,35,3,38
2015,Southern,Medical treatment,No,Yes,Yes,Yes,No,No,No,5,0,0,5,0,5
2015,Southern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,No,No,No,No,No,No,121,0,0,135,5,140
2015,Southern,Medical treatment,Yes,No,No,No,No,No,Yes,8,0,0,9,0,9
2015,Southern,Medical treatment,Yes,No,No,No,Yes,No,No,9,0,0,12,0,12
2015,Southern,Medical treatment,Yes,No,No,Yes,No,No,No,47,0,0,58,0,58
2015,Southern,Medical treatment,Yes,No,Yes,No,No,No,No,29,0,0,32,3,35
2015,Southern,Medical treatment,Yes,No,Yes,No,No,No,Yes,6,0,0,8,1,9
2015,Southern,Medical treatment,Yes,No,Yes,No,Yes,No,No,57,0,0,71,3,74
2015,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,No,9,0,0,9,1,10
2015,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,3,0,0,3,1,4
2015,Southern,Medical treatment,Yes,Yes,No,No,No,No,No,64,0,0,76,4,80
2015,Southern,Medical treatment,Yes,Yes,No,No,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,No,No,Yes,No,No,2,0,0,2,0,2
2015,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,No,43,0,0,57,1,58
2015,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,3,0,0,4,0,4
2015,Southern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,No,27,0,0,33,2,35
2015,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,25,0,0,30,3,33
2015,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,6,0,0,12,0,12
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,1,2
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,9,0,0,14,2,16
2015,Southern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,No,Yes,No,No,No,No,No,8,0,0,0,11,11
2015,Southern,Minor injury,No,Yes,No,Yes,No,No,No,8,0,0,0,9,9
2015,Southern,Minor injury,No,Yes,Yes,No,No,No,No,5,0,0,0,5,5
2015,Southern,Minor injury,No,Yes,Yes,No,Yes,No,No,4,0,0,0,4,4
2015,Southern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,4,4
2015,Southern,Minor injury,Yes,No,No,No,No,No,No,26,0,0,0,36,36
2015,Southern,Minor injury,Yes,No,No,No,No,No,Yes,1,0,0,0,2,2
2015,Southern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
2015,Southern,Minor injury,Yes,No,No,Yes,No,No,No,11,0,0,0,13,13
2015,Southern,Minor injury,Yes,No,Yes,No,No,No,No,7,0,0,0,8,8
2015,Southern,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2015,Southern,Minor injury,Yes,No,Yes,No,Yes,No,No,11,0,0,0,12,12
2015,Southern,Minor injury,Yes,Yes,No,No,No,No,No,16,0,0,0,17,17
2015,Southern,Minor injury,Yes,Yes,No,Yes,No,No,No,7,0,0,0,9,9
2015,Southern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,2,2
2015,Southern,Minor injury,Yes,Yes,Yes,No,No,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,4,0,0,0,6,6
2015,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
2015,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,1,1
